Comment ID,Positive,Negative,Neutral,Compound
c962bzo,0.0,0.35,0.65,-0.7555
c9649jh,0.177,0.0,0.823,0.4215
c9669f8,0.0,0.435,0.565,-0.4724
c966jef,0.078,0.0,0.922,0.5803
c95z8r7,0.157,0.0,0.843,0.6249
c963u3d,0.0,0.0,1.0,0.0
c95z8ke,0.2,0.0,0.8,0.3612
c963zu5,0.217,0.079,0.703,0.689
c965b8q,0.401,0.0,0.599,0.908
c965mpo,0.0,0.204,0.796,-0.3182
c967ut5,0.0,0.309,0.691,-0.948
c96cobb,0.318,0.0,0.682,0.4201
c960vpl,0.145,0.0,0.855,0.5773
c95zcn7,0.0,0.0,1.0,0.0
c95zsmb,0.231,0.0,0.769,0.5859
c961oys,0.109,0.151,0.74,-0.2444
c9623gh,0.0,0.277,0.723,-0.6808
c962evj,0.0,0.106,0.894,-0.5334
c963n9z,0.228,0.078,0.694,0.9545
c963ngn,0.0,0.0,1.0,0.0
c95zqzj,0.191,0.0,0.809,0.5106
c962anu,0.071,0.0,0.929,0.1326
c963a8b,0.0,0.0,1.0,0.0
c9626xs,0.0,0.0,1.0,0.0
c962zd2,0.051,0.22,0.729,-0.7167
c961801,0.138,0.0,0.862,0.6124
c961ynw,0.322,0.155,0.523,0.4767
c9625iz,0.071,0.03,0.898,0.3875
c9647ib,0.062,0.087,0.852,0.0736
c966529,0.124,0.053,0.823,0.8018
c962vtq,0.418,0.0,0.582,0.8425
c964id5,0.145,0.102,0.754,0.2023
c962kcn,0.353,0.0,0.647,0.829
c963rzi,0.281,0.0,0.719,0.8481
c962onx,0.159,0.0,0.841,0.886
c963f2a,0.038,0.06,0.902,-0.0635
c965zxr,0.0,0.0,1.0,0.0
c964346,0.273,0.136,0.591,0.7717
c964ox2,0.231,0.0,0.769,0.4588
c962krv,0.0,0.0,1.0,0.0
c962181,0.0,0.066,0.934,-0.0534
c963185,0.424,0.0,0.576,0.7096
c962n6f,0.202,0.123,0.675,0.3164
c962iaq,0.143,0.116,0.741,0.128
c96378y,0.0,0.1,0.9,-0.2235
c962sxs,0.095,0.0,0.905,0.296
c96280d,0.0,0.0,1.0,0.0
c9632qd,0.32,0.133,0.547,0.5267
c9660kg,0.0,0.069,0.931,-0.1531
c964ik0,0.0,0.0,1.0,0.0
c963r7f,0.349,0.0,0.651,0.6478
c965h4w,0.342,0.0,0.658,0.8316
c968k6r,0.164,0.035,0.802,0.8242
c965jhf,0.068,0.0,0.932,0.1531
c962s1v,0.127,0.117,0.757,0.0772
c964al0,0.195,0.0,0.805,0.6249
c963lwm,0.282,0.0,0.718,0.7096
c963gvz,0.326,0.073,0.601,0.7096
c962uq3,0.337,0.0,0.663,0.6808
c962bbi,0.29,0.0,0.71,0.6486
c964ddl,0.033,0.105,0.862,-0.6384
c964al5,0.335,0.0,0.665,0.9337
c966myu,0.101,0.123,0.775,-0.3534
c968de7,0.242,0.0,0.758,0.719
c967tto,0.38,0.063,0.557,0.92
c9641kf,0.744,0.0,0.256,0.4404
c963af7,0.0,0.0,1.0,0.0
c960u74,0.0,0.0,1.0,0.0
c960zae,0.282,0.0,0.718,0.6705
c962kh1,0.0,0.216,0.784,-0.296
c96233l,0.139,0.0,0.861,0.4404
c961xhu,0.0,0.538,0.462,-0.5423
c963xi9,0.0,0.0,1.0,0.0
c962goq,0.375,0.0,0.625,0.4588
c963t6c,0.154,0.0,0.846,0.743
c9623mh,0.182,0.0,0.818,0.4404
c96234x,0.399,0.087,0.514,0.8658
c9624iw,0.407,0.0,0.593,0.8225
c960ydd,0.0,0.0,1.0,0.0
c960zsy,0.117,0.085,0.797,0.1948
c968oue,0.066,0.348,0.586,-0.8271
c962vdq,0.0,0.0,1.0,0.0
c963o14,0.282,0.0,0.718,0.5473
c964fg1,0.07,0.031,0.899,0.2189
c96350c,0.274,0.0,0.726,0.8843
c962yhq,0.463,0.0,0.537,0.83
c965h34,0.301,0.0,0.699,0.8225
c966l3n,0.048,0.025,0.928,0.1779
c966pfj,0.402,0.0,0.598,0.6166
c963iyd,0.045,0.075,0.881,-0.296
c962zhq,0.0,0.0,1.0,0.0
c963ges,0.0,0.0,1.0,0.0
c964s44,0.0,0.117,0.883,-0.5106
c96567i,0.0,0.0,1.0,0.0
c965hvn,0.0,0.0,1.0,0.0
c960zr1,0.259,0.0,0.741,0.6369
c9623d7,0.0,0.545,0.455,-0.6996
c964azz,0.0,0.58,0.42,-0.8643
c967t0p,0.0,0.0,1.0,0.0
c967826,0.059,0.0,0.941,0.4019
c962wns,0.0,0.0,1.0,0.0
c963zeo,0.0,0.0,1.0,0.0
c962e3e,0.0,0.071,0.929,-0.0772
c9631gk,0.0,0.0,1.0,0.0
c9632he,0.153,0.176,0.67,-0.1129
c964z60,0.0,0.0,1.0,0.0
c963z10,0.0,0.0,1.0,0.0
c9620zp,0.0,0.0,1.0,0.0
c963dv2,0.185,0.0,0.815,0.3612
c9625lg,0.0,0.403,0.597,-0.4019
c9648rh,0.0,0.0,1.0,0.0
c966v23,0.362,0.0,0.638,0.6249
c963nzm,0.206,0.0,0.794,0.3818
c962vd4,0.041,0.056,0.903,0.0258
c964f9p,0.234,0.04,0.726,0.7845
c964o8a,0.08,0.069,0.852,0.1027
c9622n7,0.269,0.071,0.66,0.5994
c96240h,0.225,0.0,0.775,0.4939
c9627m9,0.071,0.084,0.845,-0.1027
c962e8x,0.033,0.057,0.911,-0.1027
c963zsu,0.717,0.0,0.283,0.765
c964x82,0.0,0.0,1.0,0.0
c964auh,0.076,0.273,0.651,-0.8591
c969dkm,0.0,0.0,1.0,0.0
c9630st,0.0,0.0,1.0,0.0
c962t4t,0.136,0.0,0.864,0.296
c9629lt,0.403,0.0,0.597,0.4019
c962u7u,0.108,0.029,0.863,0.5283
c9625lp,0.107,0.0,0.893,0.2023
c962gik,0.072,0.0,0.928,0.1779
c964jb1,0.108,0.074,0.819,0.4937
c963xac,0.0,0.0,1.0,0.0
c962to3,0.0,0.0,1.0,0.0
c964zp4,0.0,0.0,1.0,0.0
c962qth,0.238,0.0,0.762,0.3612
c963054,0.0,0.0,1.0,0.0
c965vlm,0.196,0.071,0.733,0.6662
c96c7di,0.214,0.0,0.786,0.4588
c96hns3,0.154,0.167,0.679,-0.0516
c96elec,0.208,0.305,0.487,-0.296
c9673hh,0.224,0.0,0.776,0.6697
c967yvj,0.141,0.144,0.715,0.2124
c965edp,0.186,0.0,0.814,0.7615
c9657f5,0.0,0.0,1.0,0.0
c965c3f,0.136,0.169,0.695,-0.2942
c962p9t,0.231,0.0,0.769,0.6597
c9630qv,0.0,0.0,1.0,0.0
c963vai,0.294,0.0,0.706,0.3612
c965hyh,0.138,0.0,0.862,0.34
c96528b,0.0,0.0,1.0,0.0
c965hgc,0.118,0.042,0.84,0.6808
c95za9d,0.492,0.0,0.508,0.8658
c966z4t,0.159,0.0,0.841,0.5994
c95zv72,0.0,0.0,1.0,0.0
c960rki,0.0,0.0,1.0,0.0
c968pdl,0.081,0.0,0.919,0.4404
c9655in,0.0,0.0,1.0,0.0
c960ylu,0.0,0.0,1.0,0.0
c96103a,0.086,0.242,0.672,-0.6416
c960w80,0.0,0.0,1.0,0.0
c96203t,0.0,0.63,0.37,-0.6249
c961qci,0.288,0.0,0.712,0.9392
c9628rw,0.219,0.248,0.533,0.0258
c962627,0.0,0.394,0.606,-0.3818
c9628m5,0.0,0.234,0.766,-0.7506
c9629jz,0.068,0.0,0.932,0.1893
c965f46,0.207,0.127,0.667,0.5216
c96207w,0.261,0.198,0.541,0.1779
c95zupq,0.0,0.085,0.915,-0.3612
c960chj,0.142,0.215,0.643,-0.2895
c963a5s,0.0,0.394,0.606,-0.3818
c963k0s,0.095,0.0,0.905,0.3182
c9655as,0.0,0.0,1.0,0.0
c964ulj,0.225,0.465,0.31,-0.4767
c964ro6,0.166,0.095,0.738,0.3182
c961ayb,0.075,0.0,0.925,0.296
c962nk9,0.183,0.0,0.817,0.6697
c96674q,0.048,0.042,0.91,0.0935
c966yp4,0.0,0.0,1.0,0.0
c966dpt,0.139,0.158,0.703,-0.5426
c9624b5,0.089,0.112,0.799,-0.1779
c962767,0.059,0.225,0.717,-0.8807
c9640x4,0.043,0.035,0.921,0.1124
c9628qv,0.409,0.0,0.591,0.5355
c9668kz,0.067,0.027,0.906,0.6369
c965b16,0.063,0.101,0.835,-0.128
c967s9f,0.0,0.0,1.0,0.0
c9635ie,0.116,0.061,0.823,0.775
c9668tt,0.264,0.139,0.596,0.4853
c966ivf,0.148,0.0,0.852,0.5095
c966ezg,0.122,0.335,0.543,-0.876
c964x5e,0.789,0.0,0.211,0.8176
c966ajr,0.474,0.0,0.526,0.802
c962rx5,0.0,0.0,1.0,0.0
c96350q,0.191,0.0,0.809,0.3818
c964wyq,0.19,0.0,0.81,0.5093
c963q7j,0.129,0.228,0.643,-0.608
c964l5o,0.114,0.033,0.853,0.8175
c9642mn,0.089,0.1,0.81,0.1749
c9697r1,0.075,0.063,0.862,-0.0772
c9643k8,0.093,0.0,0.907,0.5255
c96690b,0.117,0.071,0.812,0.3182
c963nsh,0.172,0.252,0.576,-0.4951
c96846r,0.079,0.374,0.547,-0.9485
c969ae7,0.0,0.465,0.535,-0.7359
c9672pr,0.355,0.094,0.551,0.6943
c967ynk,0.0,0.0,1.0,0.0
c9639m9,0.211,0.0,0.789,0.4939
c962vef,0.063,0.083,0.853,-0.2732
c9630aw,0.084,0.107,0.809,-0.1779
c962shb,0.474,0.0,0.526,0.4019
c9645ed,0.17,0.103,0.727,0.2732
c964zb0,0.412,0.0,0.588,0.5994
c9683vz,0.149,0.236,0.615,-0.4019
c967ovs,0.038,0.174,0.787,-0.7742
c966t6i,0.171,0.098,0.732,0.296
c966iwh,0.087,0.188,0.725,-0.5413
c9689d2,0.0,0.0,1.0,0.0
c964md5,0.0,0.0,1.0,0.0
c962xfx,0.08,0.0,0.92,0.2732
c9666bl,0.0,0.0,1.0,0.0
c964db3,0.247,0.093,0.659,0.6815
c964zpo,0.123,0.031,0.846,0.7606
c969b9a,0.19,0.122,0.688,0.8338
c9680fr,0.106,0.059,0.835,0.5862
c963gls,0.406,0.0,0.594,0.6249
c962vff,0.0,0.0,1.0,0.0
c963xf3,0.35,0.14,0.51,0.5106
c9622x4,0.0,0.0,1.0,0.0
c962621,0.0,0.0,1.0,0.0
c9625gc,0.0,0.0,1.0,0.0
c9627zx,0.0,0.5,0.5,-0.6124
c96393g,0.0,0.0,1.0,0.0
c963ut3,0.252,0.0,0.748,0.4019
c9665wj,0.231,0.0,0.769,0.4019
c9644w0,0.135,0.135,0.73,0.0015
c966xrr,0.374,0.0,0.626,0.5562
c9678wq,0.0,0.0,1.0,0.0
c963b5z,0.0,0.388,0.612,-0.4215
c963d2b,0.211,0.164,0.625,0.1531
c965a4p,0.0,0.298,0.702,-0.6239
c9621et,0.0,0.317,0.683,-0.6342
c9623ox,0.159,0.098,0.743,0.3164
c962f68,0.116,0.131,0.753,0.1307
c9621bu,0.038,0.099,0.864,-0.5233
c96291f,0.21,0.127,0.663,0.128
c963cvv,0.0,0.073,0.927,-0.1655
c9651z3,0.0,0.0,1.0,0.0
c9679ht,0.044,0.085,0.871,-0.25
c965cnc,0.496,0.0,0.504,0.8342
c964njh,0.233,0.075,0.691,0.9105
c9645to,0.0,0.199,0.801,-0.7543
c9647rn,0.0,0.091,0.909,-0.3818
c9646py,0.167,0.0,0.833,0.5267
c9625ks,0.239,0.0,0.761,0.6239
c9611ry,0.188,0.0,0.812,0.7506
c9650hf,0.661,0.0,0.339,0.5994
c965sor,0.0,0.0,1.0,0.0
c96aidz,0.0,0.114,0.886,-0.2315
c966brg,0.0,0.0,1.0,0.0
c9686ny,0.0,0.0,1.0,0.0
c96aho6,0.057,0.061,0.881,-0.34
c965yfo,0.0,0.0,1.0,0.0
c962ij2,0.104,0.0,0.896,0.4404
c963fls,0.158,0.209,0.633,-0.2023
c9679oi,0.0,0.0,1.0,0.0
c9649pb,0.08,0.103,0.817,-0.1043
c964ss1,0.0,0.0,1.0,0.0
c9624ce,0.0,0.306,0.694,-0.296
c9628pn,0.0,0.0,1.0,0.0
c964s7m,0.398,0.0,0.602,0.6486
c964vt3,0.0,0.0,1.0,0.0
c964j76,0.0,0.0,1.0,0.0
c96639g,0.089,0.259,0.652,-0.567
c965i00,0.181,0.0,0.819,0.6369
c963hc7,0.0,0.0,1.0,0.0
c9636dt,0.29,0.0,0.71,0.8918
c963b7m,0.0,0.0,1.0,0.0
c9627j8,0.214,0.064,0.723,0.6369
c963jgp,0.1,0.061,0.839,0.296
c962jjw,0.0,0.0,1.0,0.0
c963x7o,0.139,0.136,0.725,0.0164
c963lp0,0.307,0.0,0.693,0.9556
c9640qd,0.0,0.0,1.0,0.0
c963l2q,0.0,0.185,0.815,-0.5106
c962ti0,0.113,0.201,0.686,-0.5137
c962u04,0.0,0.0,1.0,0.0
c9669uh,0.143,0.045,0.812,0.5624
c966gu8,0.428,0.0,0.572,0.4576
c962ygp,0.0,0.0,1.0,0.0
c965l82,0.133,0.114,0.753,-0.3187
c968lsc,0.065,0.091,0.844,-0.387
c965rnx,0.283,0.067,0.65,0.6876
c967e5q,0.0,0.0,1.0,0.0
c967iqt,0.041,0.098,0.861,-0.5267
c9643eb,0.171,0.0,0.829,0.765
c966fu1,0.104,0.111,0.786,-0.0516
c9658fz,0.714,0.0,0.286,0.3612
c966i1v,0.065,0.0,0.935,0.2057
c9616jr,0.0,0.212,0.788,-0.5423
c960x84,0.0,0.0,1.0,0.0
c962w9r,0.0,0.0,1.0,0.0
c9670fu,0.062,0.107,0.831,0.0485
c962abg,0.0,0.0,1.0,0.0
c962nbe,0.175,0.086,0.739,0.8625
c95zy3f,0.352,0.155,0.493,0.4215
c962xd2,0.233,0.121,0.646,0.6486
c963vl7,0.26,0.0,0.74,0.8316
c9685rc,0.237,0.0,0.763,0.7351
c96ehgl,0.491,0.21,0.3,0.5709
c969nwt,0.149,0.0,0.851,0.2732
c9661cp,0.098,0.147,0.756,-0.2732
c967xwd,0.0,0.0,1.0,0.0
c961g3l,0.0,0.15,0.85,-0.4588
c967yfk,0.115,0.358,0.527,-0.9451
c963b4g,0.135,0.0,0.865,0.8225
c966l2z,0.211,0.0,0.789,0.5879
c964y0v,0.201,0.11,0.689,0.5574
c964yen,0.0,0.0,1.0,0.0
c966byc,0.0,0.0,1.0,0.0
c9699b8,0.165,0.0,0.835,0.4515
c963sja,0.123,0.292,0.584,-0.8654
c969h0k,0.059,0.038,0.903,0.4574
c963jr7,0.086,0.081,0.833,0.0516
c963uyf,0.0,0.102,0.898,-0.3818
c962yiq,0.059,0.0,0.941,0.34
c9653s5,0.0,0.0,1.0,0.0
c968ker,0.0,0.142,0.858,-0.6486
c966s00,0.05,0.044,0.906,0.296
c9634r2,0.0,0.0,1.0,0.0
c96behj,0.202,0.047,0.751,0.8736
c963iuj,0.0,0.0,1.0,0.0
c962iql,0.0,0.0,1.0,0.0
c9646sy,0.0,0.301,0.699,-0.6486
c962jo0,0.238,0.0,0.762,0.3612
c964nbz,0.0,0.0,1.0,0.0
c966nan,0.0,0.0,1.0,0.0
c964tle,0.241,0.123,0.636,0.7456
c963x0m,0.0,0.128,0.872,-0.296
c9651cx,0.0,0.11,0.89,-0.5547
c9651vh,0.424,0.0,0.576,0.7096
c962ilz,0.056,0.122,0.822,-0.5023
c962xvf,0.035,0.1,0.864,-0.743
c962eiw,0.0,0.044,0.956,-0.1531
c962wfc,0.048,0.044,0.908,0.3252
c962oam,0.223,0.194,0.583,0.2247
c962pyx,0.121,0.084,0.795,0.3744
c9670gr,0.412,0.0,0.588,0.6808
c965qwy,0.268,0.0,0.732,0.296
c966kf1,0.203,0.0,0.797,0.836
c964gjq,0.483,0.0,0.517,0.4215
c9666sk,0.194,0.2,0.606,-0.0258
c966c4f,0.0,0.0,1.0,0.0
c962k7w,0.055,0.0,0.945,0.101
c964ebv,0.0,0.0,1.0,0.0
c9665z2,0.291,0.0,0.709,0.5719
c964fb9,0.096,0.0,0.904,0.6908
c9664st,0.0,0.0,1.0,0.0
c964v1c,0.0,0.0,1.0,0.0
c962ukh,0.0,0.0,1.0,0.0
c963v8m,0.0,0.0,1.0,0.0
c962jy1,0.0,0.0,1.0,0.0
c964buf,0.0,0.0,1.0,0.0
c962mn6,0.055,0.0,0.945,0.3818
c963g50,0.034,0.178,0.788,-0.7948
c965jz3,0.0,0.136,0.864,-0.7545
c964li3,0.0,0.0,1.0,0.0
c966z46,0.065,0.113,0.822,-0.2716
c964prb,0.0,0.0,1.0,0.0
c966z5w,0.107,0.035,0.857,0.6467
c964ylb,0.199,0.199,0.602,-0.25
c963ljt,0.0,0.0,1.0,0.0
c962n7d,0.116,0.0,0.884,0.2732
c962vat,0.068,0.05,0.882,0.34
c962y1j,0.0,0.0,1.0,0.0
c967rpa,0.289,0.447,0.263,-0.2023
c9658pq,0.0,0.0,1.0,0.0
c96207g,0.106,0.088,0.805,0.1779
c966fy3,0.16,0.0,0.84,0.6908
c96928a,0.285,0.0,0.715,0.1513
c965hho,0.0,0.0,1.0,0.0
c9644ox,0.0,0.0,1.0,0.0
c9657b2,0.0,0.118,0.882,-0.0516
c96949m,0.132,0.0,0.868,0.1326
c96dh81,0.0,0.0,1.0,0.0
c967d1r,0.304,0.0,0.696,0.872
c9639na,0.085,0.117,0.798,-0.0516
c9673eq,0.0,0.122,0.878,-0.3612
c963mv0,0.16,0.0,0.84,0.2732
c96435r,0.0,0.0,1.0,0.0
c96d3zg,0.0,0.0,1.0,0.0
c962ph9,0.0,0.762,0.238,-0.4939
c962sdo,0.0,0.0,1.0,0.0
c962xq4,0.0,0.516,0.484,-0.4939
c962ql3,0.069,0.241,0.69,-0.6124
c962ub6,0.294,0.171,0.535,0.3182
c962ulo,0.0,0.198,0.802,-0.4939
c967s0x,0.0,0.0,1.0,0.0
c964au9,0.085,0.221,0.693,-0.5499
c9657db,0.0,0.238,0.762,-0.3612
c969kbf,0.119,0.0,0.881,0.2263
c9631aq,0.028,0.141,0.831,-0.851
c965xpc,0.0,0.387,0.613,-0.2244
c967aug,0.221,0.0,0.779,0.3724
c9696kf,0.819,0.0,0.181,0.5473
c963m6t,0.038,0.038,0.925,0.0
c96drt6,0.047,0.0,0.953,0.4098
c963kgh,0.087,0.0,0.913,0.3182
c966bjq,0.22,0.185,0.595,-0.1027
c966vyk,0.231,0.0,0.769,0.5106
c962s9b,0.053,0.126,0.82,-0.5109
c965nb5,0.0,0.356,0.644,-0.8555
c9684ob,0.494,0.0,0.506,0.4466
c966288,0.149,0.0,0.851,0.2732
c962rex,0.0,0.303,0.697,-0.8126
c962yto,0.238,0.0,0.762,0.6486
c962n8i,0.0,0.0,1.0,0.0
c967k26,0.172,0.086,0.742,0.6677
c969eng,0.0,0.0,1.0,0.0
c9684eu,0.0,0.0,1.0,0.0
c964c7k,0.0,0.0,1.0,0.0
c9665je,0.0,0.0,1.0,0.0
c964mdf,0.0,0.0,1.0,0.0
c9655wb,0.0,0.0,1.0,0.0
c966w29,0.102,0.0,0.898,0.3612
c962qug,0.848,0.0,0.152,0.6808
c9631hd,0.0,0.0,1.0,0.0
c965hb6,0.106,0.054,0.84,0.6956
c96azlj,0.0,0.0,1.0,0.0
c964qo2,0.049,0.142,0.809,-0.5176
c963vn8,0.474,0.0,0.526,0.2023
c96sf3m,0.0,0.0,1.0,0.0
c966mr5,0.032,0.0,0.968,0.2144
c967xkr,0.141,0.0,0.859,0.4215
c9659jm,0.069,0.119,0.812,-0.2716
c96f6a9,0.061,0.103,0.836,-0.3976
c964r0x,0.237,0.081,0.682,0.7016
c9658mj,0.574,0.0,0.426,0.4019
c9678et,0.492,0.0,0.508,0.4404
c966omn,0.215,0.154,0.631,-0.09
c96a9k8,0.132,0.082,0.786,0.3818
c9667eo,0.049,0.207,0.744,-0.7964
c965wh0,0.055,0.106,0.839,-0.4019
c969g72,0.141,0.239,0.62,-0.4276
c967ab2,0.0,0.0,1.0,0.0
c966cjh,0.061,0.113,0.827,-0.4391
c9alsa8,0.111,0.0,0.889,0.4588
c9amgdb,0.0,0.0,1.0,0.0
c9akjal,0.0,0.242,0.758,-0.4939
c9al5m3,0.26,0.0,0.74,0.5448
c9amhba,0.0,0.281,0.719,-0.8047
c9alqpu,0.117,0.0,0.883,0.3382
c9alntz,0.363,0.0,0.637,0.6114
c9alrn8,0.189,0.0,0.811,0.2716
c9alrrr,0.5,0.0,0.5,0.6124
c9alz9o,0.0,0.492,0.508,-0.4404
c9akjpe,0.0,0.0,1.0,0.0
c9amj5j,0.0,0.0,1.0,0.0
c9am6zq,0.205,0.148,0.646,0.128
c9aldkz,0.0,0.0,1.0,0.0
c9ako0r,0.195,0.131,0.674,0.368
c9am9sw,0.219,0.09,0.691,0.8313
c9al1fl,0.0,0.0,1.0,0.0
c9ap7zx,0.209,0.0,0.791,0.4404
c9apz32,0.284,0.0,0.716,0.9595
c9ahga3,0.157,0.465,0.377,-0.7096
c9amadh,0.182,0.073,0.745,0.6798
c9am0n3,0.266,0.175,0.559,0.3182
c9aotyq,0.0,0.141,0.859,-0.2023
c9ald8q,0.0,0.0,1.0,0.0
c9andb1,0.077,0.148,0.775,-0.644
c9akth6,0.0,0.0,1.0,0.0
c9akteb,0.0,0.196,0.804,-0.296
c9alztz,0.604,0.0,0.396,0.7269
c9anghd,0.0,0.362,0.638,-0.9274
c9alo2l,0.0,0.0,1.0,0.0
c9akiiq,0.0,0.0,1.0,0.0
c9am8yr,0.087,0.072,0.841,0.3384
c9am6v7,0.353,0.0,0.647,0.851
c9amrux,0.129,0.072,0.798,0.4725
c9appdc,0.126,0.078,0.796,0.2579
c9aoyb2,0.158,0.067,0.775,0.9831
c9alwau,0.193,0.155,0.652,0.6961
c9alyhz,0.133,0.053,0.814,0.9638
c9anwqq,0.129,0.043,0.828,0.3612
c9ambvj,0.0,0.333,0.667,-0.4588
c9ar4ea,0.103,0.0,0.897,0.8691
c9anaow,0.0,0.0,1.0,0.0
c9aexdg,0.143,0.296,0.561,-0.4574
c9amf0f,0.113,0.155,0.732,-0.6979
c9akhbt,0.407,0.106,0.488,0.8126
c9aly4c,0.115,0.112,0.773,0.2732
c9atnfn,0.167,0.0,0.833,0.802
c9akyn9,0.419,0.0,0.581,0.5574
c9ae9pe,0.147,0.046,0.807,0.9774
c9altjb,0.167,0.038,0.796,0.7181
c9aea8o,0.158,0.0,0.842,0.4588
c9ann7u,0.0,0.182,0.818,-0.4404
c9at7xq,0.097,0.123,0.78,-0.4795
c9agbbj,0.11,0.038,0.852,0.7684
c9aeetn,0.25,0.482,0.268,-0.3802
c9ark42,0.093,0.105,0.803,-0.101
c9alwo6,0.125,0.064,0.811,0.4215
c9ape9b,0.0,0.0,1.0,0.0
c9akzx5,0.0,0.403,0.597,-0.575
c9ahxx2,0.0,0.0,1.0,0.0
c9alfb5,0.0,0.0,1.0,0.0
c9aolt8,0.131,0.142,0.727,0.1779
c9am3f3,0.0,0.559,0.441,-0.5859
c9af3ht,0.0,0.0,1.0,0.0
c9algoq,0.182,0.073,0.745,0.5399
c9aovxy,0.0,0.0,1.0,0.0
c9as2do,0.236,0.103,0.661,0.9393
c9atnke,0.271,0.041,0.688,0.9073
c9au4j0,0.0,0.0,1.0,0.0
c9an0uh,0.218,0.048,0.734,0.776
c9anucv,0.0,0.0,1.0,0.0
c9an5ss,0.207,0.119,0.674,0.5216
c9ao41j,0.559,0.0,0.441,0.5859
c9ap5l6,0.0,0.23,0.77,-0.3382
c9arrz6,0.09,0.127,0.784,-0.25
c9at9w3,0.32,0.101,0.579,0.7114
c9atd9a,0.167,0.025,0.808,0.9726
c9aw66o,0.162,0.0,0.838,0.4754
c9b21tg,0.181,0.0,0.819,0.6478
c9ae8ww,0.038,0.06,0.901,-0.323
c9aky7n,0.0,0.0,1.0,0.0
c9alseo,0.381,0.0,0.619,0.4738
c9anduq,0.249,0.0,0.751,0.8625
c9am3g3,0.149,0.0,0.851,0.7906
c9alxkj,0.128,0.0,0.872,0.3612
c9b2ikw,0.388,0.0,0.612,0.6633
c9am7d0,0.202,0.124,0.674,0.34
c9aps9c,0.322,0.0,0.678,0.5859
c9aubis,0.293,0.141,0.566,0.7579
c9aorm3,0.213,0.0,0.787,0.5859
c9aoy2f,0.08,0.0,0.92,0.4019
c9anxto,0.074,0.0,0.926,0.5106
c9am2q3,0.255,0.0,0.745,0.6249
c9am1un,0.0,0.105,0.895,-0.5256
c9alsf5,0.457,0.115,0.427,0.7184
c9apd41,0.357,0.0,0.643,0.1695
c9am5fs,0.143,0.0,0.857,0.4588
c9apfts,0.0,0.0,1.0,0.0
c9aouvs,0.175,0.065,0.761,0.5994
c9aqdmk,0.161,0.142,0.697,-0.1027
c9ap2hw,0.29,0.415,0.295,-0.3114
c9au32s,0.423,0.192,0.385,0.4588
c9amc1u,0.0,0.055,0.945,-0.1027
c9alsb8,0.363,0.0,0.637,0.6115
c9amasq,0.216,0.0,0.784,0.6996
c9aps05,0.196,0.114,0.69,0.6706
c9am47b,0.481,0.0,0.519,0.5719
c9am3si,0.0,0.109,0.891,-0.296
c9amww1,0.0,0.0,1.0,0.0
c9apxxw,0.0,0.0,1.0,0.0
c9amrvz,0.075,0.107,0.818,-0.3506
c9aqodb,0.0,0.055,0.945,-0.2732
c9amovr,0.405,0.0,0.595,0.7003
c9am95m,0.0,0.0,1.0,0.0
c9ao867,0.0,0.285,0.715,-0.5562
c9b1ng8,0.0,0.25,0.75,-0.6114
c9am5rf,0.0,0.0,1.0,0.0
c9anzwb,0.0,0.0,1.0,0.0
c9alwun,0.0,0.0,1.0,0.0
c9akkh3,0.485,0.0,0.515,0.5719
c9aplsy,0.162,0.0,0.838,0.4404
c9aneto,0.0,0.0,1.0,0.0
c9an537,0.204,0.039,0.758,0.8689
c9aoqo2,0.208,0.137,0.655,0.5719
c9amvko,0.0,0.344,0.656,-0.899
c9amvmq,0.336,0.0,0.664,0.8442
c9ao0cf,0.128,0.0,0.872,0.3612
c9am81e,0.162,0.285,0.553,-0.4767
c9am6k3,0.172,0.0,0.828,0.3612
c9am1vp,0.0,0.0,1.0,0.0
c9anl80,0.0,0.0,1.0,0.0
c9apw1y,0.0,0.0,1.0,0.0
c9asujv,0.162,0.0,0.838,0.4404
c9amblt,0.677,0.0,0.323,0.6369
c9anmjx,0.362,0.0,0.638,0.9686
c9ap6v2,0.0,0.19,0.81,-0.6124
c9aonjd,0.0,0.0,1.0,0.0
c9aqdbx,0.184,0.153,0.662,0.2225
c9ar7yl,0.075,0.093,0.832,-0.0258
c9azmpv,0.523,0.0,0.477,0.5093
c9aylsc,0.139,0.0,0.861,0.4404
c9am27m,0.071,0.1,0.829,-0.25
c9akjgc,0.0,0.773,0.227,-0.5267
c9akvww,0.371,0.226,0.403,0.2023
c9am093,0.429,0.0,0.571,0.4588
c9akyzb,0.194,0.0,0.806,0.3818
c9alozj,0.194,0.0,0.806,0.3415
c9amf78,0.427,0.0,0.573,0.8374
c9asl65,0.357,0.079,0.564,0.9895
c9aqcvs,0.122,0.057,0.821,0.4754
c9aqqs3,0.155,0.099,0.745,0.2263
c9avfsi,0.0,0.0,1.0,0.0
c9anoh9,0.036,0.251,0.713,-0.9287
c9alj0o,0.086,0.0,0.914,0.3089
c9apmlv,0.0,0.119,0.881,-0.4767
c9aq5cw,0.103,0.0,0.897,0.3917
c9b0gxz,0.0,0.285,0.715,-0.6788
c9aquc9,0.512,0.0,0.488,0.6369
c9ammje,0.0,0.0,1.0,0.0
c9an9rs,0.0,0.0,1.0,0.0
c9ammxx,0.0,0.0,1.0,0.0
c9apy3b,0.0,0.0,1.0,0.0
c9aoc4i,0.266,0.0,0.734,0.4404
